id,Fecha,ERA - Obrero,La Flora,Pance,Univalle,Base Aerea,Compartir,La Ermita,Cañav eralejo,Transitoria
2664,17 4 17,28,14,19,49,61,29,34,ND,21
2665,18 4 17,39,23,27,51,64,37,44,ND,31
2666,19 4 17,34,28,36,55,49,32,41,ND,23
2667,20 4 17,37,14,17,54,62,32,43,ND,22
2668,21 4 17,55,23,31,73,93,57,59,ND,52
2669,22 4 17,56,36,44,73,85,61,56,ND,49
2670,23 4 17,46,27,30,64,55,51,43,ND,42
2671,24 4 17,44,20,28,71,53,52,53,ND,38
2672,25 4 17,43,24,33,65,61,54,54,ND,41
2673,26 4 17,35,22,16,62,65,38,45,ND,29
2674,27 4 17,53,34,49,69,75,60,57,ND,42
2675,28 4 17,54,22,47,78,83,62,64,ND,53
2676,29 4 17,42,22,34,74,64,52,49,ND,44
2677,30 4 17,31,12,22,61,59,33,30,ND,25
2678,01 5 17,34,18,22,54,ND,38,32,ND,23
2679,02 5 17,33,13,26,31,12,37,41,ND,29
2680,03 5 17,52,18,28,58,90,53,59,40,ND
2681,04 5 17,57,29,30,34,100,58,59,36,ND
2682,05 5 17,46,21,3,50,64,41,50,32,ND
2683,06 5 17,36,16,21,54,72,48,40,20,ND
2684,07 5 17,27,22,16,52,53,37,33,22,ND
2685,08 5 17,37,17,32,57,71,41,49,25,ND
2686,09 5 17,38,14,20,42,56,41,41,ND,ND
2687,10 5 17,28,14,18,43,53,29,37,ND,ND
2688,11 5 17,34,20,31,53,45,32,36,ND,ND
2689,12 5 17,35,22,24,48,53,37,42,ND,ND
2690,13 5 17,31,29,16,38,54,40,42,ND,ND
2691,14 5 17,30,18,17,ND,56,42,38,ND,ND
2692,15 5 17,37,25,31,32,57,41,49,ND,ND
2693,16 5 17,37,32,23,39,50,34,35,17,ND
2694,17 5 17,43,28,28,60,78,57,52,27,ND
2695,18 5 17,45,22,38,57,64,60,52,33,ND
2696,19 5 17,48,26,38,60,58,55,48,33,ND
2697,20 5 17,52,18,32,61,65,56,53,29,ND
2698,21 5 17,29,13,26,48,45,32,27,21,ND
2699,22 5 17,36,11,16,57,65,39,41,24,ND
2700,23 5 17,48,34,42,67,70,54,55,ND,ND
2701,24 5 17,51,47,51,72,70,56,55,ND,ND
2702,25 5 17,41,29,47,62,15,44,54,ND,ND
2703,26 5 17,48,26,51,40,16,47,52,ND,ND
2704,27 5 17,44,31,43,65,67,52,52,ND,ND
2705,28 5 17,36,24,31,45,61,52,33,ND,ND
2706,29 5 17,37,22,29,42,56,45,38,ND,ND
2707,30 5 17,42,26,37,49,52,49,41,ND,ND
2708,31 5 17,48,35,44,64,63,56,55,ND,ND
2709,01 6 17,51,44,ND,67,65,55,54,ND,ND
2710,02 6 17,52,46,ND,81,68,57,54,ND,ND
2711,03 6 17,53,44,ND,62,66,58,54,ND,ND
2712,04 6 17,45,41,ND,ND,55,52,44,ND,ND
2713,05 6 17,53,48,38,42,59,57,53,ND,ND
2714,06 6 17,52,42,51,72,60,59,46,ND,ND
2715,07 6 17,43,49,17,61,61,40,48,ND,ND
2716,08 6 17,35,29,26,46,59,35,38,ND,ND
2717,09 6 17,44,39,38,82,79,54,56,ND,ND
2718,10 6 17,54,53,47,79,80,55,57,ND,ND
2719,11 6 17,21,20,22,ND,11,33,22,ND,ND
2720,12 6 17,34,9,27,3,59,35,40,ND,ND
2721,13 6 17,46,35,31,66,62,45,ND,ND,ND
2722,14 6 17,46,52,28,68,72,56,ND,ND,ND
2723,15 6 17,53,45,35,16,71,58,ND,ND,ND
2724,16 6 17,44,39,40,ND,63,50,ND,ND,ND
2725,17 6 17,52,31,29,ND,64,43,ND,ND,ND
2726,18 6 17,40,33,30,ND,66,45,ND,ND,ND
2727,19 6 17,26,28,29,ND,35,27,ND,ND,ND
2728,20 6 17,40,53,33,31,53,47,ND,ND,ND
2729,21 6 17,39,28,28,69,71,46,ND,ND,ND
2730,22 6 17,45,50,36,70,66,52,ND,ND,ND
2731,23 6 17,40,43,40,68,64,49,ND,ND,ND
2732,24 6 17,47,46,39,62,72,58,ND,35,ND
2733,25 6 17,30,27,34,69,59,52,ND,27,ND
2734,26 6 17,33,52,34,56,49,44,ND,26,ND
2735,27 6 17,42,30,27,52,56,36,ND,26,ND
2736,28 6 17,51,41,37,76,59,53,ND,42,ND
2737,29 6 17,44,36,42,67,69,52,ND,39,ND
2738,30 6 17,42,35,39,57,64,47,ND,30,ND
2739,01 7 17,54,61,47,69,75,60,ND,39,ND
2740,02 7 17,40,31,43,58,57,53,ND,30,ND
2741,03 7 17,38,29,36,63,53,53,ND,29,ND
2742,04 7 17,46,49,45,68,60,51,ND,32,ND
2743,05 7 17,41,53,39,65,55,46,ND,34,ND
2744,06 7 17,54,50,52,71,75,58,ND,ND,ND
2745,07 7 17,52,38,46,66,67,55,54,ND,24
2746,08 7 17,46,38,52,70,72,54,51,ND,24
2747,09 7 17,49,39,40,43,67,53,52,ND,23
2748,10 7 17,42,32,33,22,62,54,43,ND,22
2749,11 7 17,52,55,31,67,3,55,53,ND,22
2750,12 7 17,46,51,35,72,ND,56,50,ND,26
2751,13 7 17,52,43,37,70,ND,55,47,ND,19
2752,14 7 17,38,31,39,70,ND,53,43,ND,21
2753,15 7 17,43,32,42,74,ND,45,43,ND,22
2754,16 7 17,26,27,37,72,ND,35,30,ND,14
2755,17 7 17,43,33,42,75,ND,42,41,ND,17
2756,18 7 17,45,41,43,74,23,50,46,ND,20
2757,19 7 17,9,26,43,69,64,42,43,ND,ND
2758,20 7 17,ND,31,31,64,58,44,32,ND,ND
2759,21 7 17,9,41,50,80,71,51,39,ND,ND
2760,22 7 17,51,40,38,82,73,56,49,ND,23
2761,23 7 17,30,28,43,75,40,45,31,ND,19
2762,24 7 17,43,36,40,80,55,52,41,ND,22
2763,25 7 17,46,36,42,81,61,52,47,ND,24
2764,26 7 17,44,43,44,69,42,53,ND,ND,23
2765,27 7 17,44,37,38,72,54,55,43,ND,26
2766,28 7 17,40,56,32,69,16,53,44,ND,20
2767,29 7 17,52,44,38,63,12,62,44,ND,26
2768,30 7 17,46,53,41,77,54,59,48,ND,ND
2769,31 7 17,38,35,37,64,17,55,41,ND,ND
2770,01 8 17,49,47,41,79,46,55,47,ND,ND
2771,02 8 17,52,57,45,92,64,63,50,ND,ND
2772,03 8 17,55,47,48,89,56,60,54,ND,32
2773,04 8 17,45,40,38,78,59,58,48,36,26
2774,05 8 17,49,46,47,78,60,55,44,34,25
2775,06 8 17,40,43,43,92,25,50,42,35,24
2776,07 8 17,51,43,38,95,23,59,46,35,27
2777,08 8 17,41,44,37,80,22,52,38,31,23
2778,09 8 17,49,33,37,96,69,55,50,39,30
2779,10 8 17,49,48,ND,88,60,62,52,33,27
2780,11 8 17,39,27,ND,9,42,34,34,21,14
2781,12 8 17,47,44,ND,64,63,55,42,33,20
2782,13 8 17,34,46,ND,80,51,40,34,29,18
2783,14 8 17,37,10,ND,70,19,42,36,28,18
2784,15 8 17,49,ND,ND,79,72,51,45,36,23
2785,16 8 17,44,ND,ND,41,65,50,47,37,24
2786,17 8 17,44,30,ND,84,72,50,42,35,22
2787,18 8 17,28,53,ND,72,59,37,33,28,ND
2788,19 8 17,37,23,ND,75,66,11,32,33,14
2789,20 8 17,29,22,ND,73,55,31,36,24,14
2790,21 8 17,36,28,ND,78,58,43,37,28,17
2791,22 8 17,46,34,ND,91,71,53,44,31,20
2792,23 8 17,47,38,ND,86,64,53,48,31,26
2793,24 8 17,43,38,ND,81,52,55,45,30,23
2794,25 8 17,46,29,ND,92,63,42,49,38,20
2795,26 8 17,40,39,ND,82,72,53,ND,33,23
2796,27 8 17,34,28,ND,78,48,39,ND,26,17
2797,28 8 17,37,26,ND,72,9,41,ND,25,17
2798,29 8 17,39,30,ND,80,17,44,39,41,17
2799,30 8 17,39,31,ND,86,68,42,40,40,17
2800,31 8 17,48,42,ND,85,60,54,41,43,24
2801,01 9 17,53,52,ND,86,67,60,ND,48,26
2802,02 9 17,60,49,ND,94,95,65,ND,53,29
2803,03 9 17,54,32,ND,83,52,52,ND,36,23
2804,04 9 17,61,38,ND,88,31,52,ND,42,25
2805,05 9 17,52,44,ND,91,33,52,ND,44,23
2806,06 9 17,39,36,ND,29,28,44,ND,32,17
2807,07 9 17,39,25,ND,69,26,36,ND,32,13
2808,08 9 17,45,28,ND,72,64,46,ND,41,17
2809,09 9 17,42,30,ND,4,67,35,ND,36,15
2810,10 9 17,37,19,ND,ND,54,32,ND,29,14
2811,11 9 17,11,40,ND,14,53,39,ND,30,19
2812,12 9 17,ND,44,ND,41,63,52,38,41,22
2813,13 9 17,ND,28,ND,36,58,35,34,31,16
2814,14 9 17,ND,39,ND,74,73,54,49,47,20
2815,15 9 17,ND,27,ND,9,51,33,30,26,12
2816,16 9 17,26,27,ND,ND,61,37,38,29,17
2817,17 9 17,47,31,ND,ND,55,38,33,34,16
2818,18 9 17,42,47,ND,40,60,41,41,41,16
2819,19 9 17,39,32,ND,70,53,37,35,31,12
2820,20 9 17,45,40,ND,73,69,46,45,ND,19
2821,21 9 17,36,53,43,61,63,41,40,ND,18
2822,22 9 17,42,39,46,72,49,50,43,ND,21
2823,23 9 17,40,46,38,82,66,34,41,39,16
2824,24 9 17,34,27,36,ND,52,38,22,21,11
2825,25 9 17,32,16,35,21,53,37,37,30,15
2826,26 9 17,40,28,41,ND,55,44,42,36,19
2827,27 9 17,35,45,45,13,49,46,45,46,19
2828,28 9 17,31,6,31,58,54,34,31,26,14
2829,29 9 17,41,ND,22,59,70,53,44,40,19
2830,30 9 17,40,ND,13,66,89,52,35,36,16
2831,01 10 17,37,ND,21,69,16,53,39,42,18
2832,02 10 17,38,ND,39,66,11,43,42,34,16
2833,03 10 17,30,ND,40,62,58,34,37,31,13
2834,04 10 17,28,ND,33,54,57,28,28,24,10
2835,05 10 17,37,16,22,51,58,29,35,31,11
2836,06 10 17,37,36,40,62,62,47,46,35,16
2837,07 10 17,43,39,46,74,80,59,49,48,22
2838,08 10 17,41,29,47,70,63,53,39,42,21
2839,09 10 17,47,14,32,70,5,51,51,46,20
2840,10 10 17,51,30,43,80,ND,49,53,ND,21
2841,11 10 17,51,39,34,82,3,47,53,ND,22
2842,12 10 17,39,52,51,68,61,52,46,43,19
2843,13 10 17,46,58,41,74,72,54,45,46,21
2844,14 10 17,43,39,41,71,60,43,46,51,20
2845,15 10 17,44,41,47,82,75,54,44,48,23
2846,16 10 17,37,31,38,13,57,41,34,37,ND
2847,17 10 17,43,34,49,47,48,54,45,39,ND
2848,18 10 17,49,29,41,38,56,56,51,48,21
2849,19 10 17,37,36,36,69,57,30,47,38,15
2850,20 10 17,38,33,47,77,55,54,47,44,18
2851,21 10 17,42,30,33,67,49,43,47,42,17
2852,22 10 17,34,19,22,11,40,34,35,40,15
2853,23 10 17,37,40,43,69,60,49,41,42,20
2854,24 10 17,41,32,17,78,80,53,47,41,15
2855,25 10 17,56,54,64,91,98,77,62,56,25
2856,26 10 17,42,59,30,66,65,37,49,43,17
2857,27 10 17,40,40,40,59,70,53,51,41,17
2858,28 10 17,38,55,24,70,64,41,44,39,13
2859,29 10 17,48,33,32,90,68,49,49,49,21
2860,30 10 17,49,35,28,70,61,49,51,41,17
2861,31 10 17,46,53,36,71,4,49,51,54,20
2862,01 11 17,51,29,44,78,15,54,52,51,22
2863,02 11 17,29,ND,41,51,40,34,37,30,12
2864,03 11 17,38,ND,36,69,44,39,47,40,17
2865,04 11 17,24,ND,33,57,42,30,28,25,10
2866,05 11 17,27,ND,32,61,52,11,27,32,12
2867,06 11 17,25,ND,32,52,12,ND,26,34,13
2868,07 11 17,37,ND,34,58,38,30,35,42,16
2869,08 11 17,29,ND,34,61,9,38,33,ND,15
2870,09 11 17,29,ND,34,25,42,40,45,ND,12
2871,10 11 17,32,ND,33,33,49,38,42,ND,12
2872,11 11 17,39,ND,41,53,50,47,40,ND,18
2873,12 11 17,29,ND,32,58,37,10,32,ND,17
2874,13 11 17,34,ND,25,48,49,ND,33,ND,16
2875,14 11 17,24,ND,21,56,52,ND,26,ND,11
2876,15 11 17,39,ND,28,53,60,ND,47,ND,12
2877,16 11 17,31,ND,32,48,50,ND,42,ND,13
2878,17 11 17,38,ND,26,46,60,ND,45,ND,16
2879,18 11 17,46,ND,33,63,57,ND,44,ND,17
2880,19 11 17,20,ND,23,44,9,ND,23,ND,10
2881,20 11 17,39,ND,21,43,65,ND,47,ND,11
2882,21 11 17,30,ND,23,51,37,ND,41,31,13
2883,22 11 17,41,ND,35,53,49,ND,51,35,18
2884,23 11 17,35,4,28,52,37,ND,41,33,18
2885,24 11 17,49,35,24,53,78,ND,56,36,18
2886,25 11 17,53,36,42,77,72,ND,52,48,22
2887,26 11 17,35,25,38,66,16,ND,34,39,17
2888,27 11 17,38,28,33,59,41,ND,44,35,17
2889,28 11 17,36,27,39,64,49,7,44,40,16
2890,29 11 17,39,32,30,51,52,47,52,38,20
2891,30 11 17,37,30,35,54,47,41,42,39,17
2892,01 12 17,32,27,24,53,41,29,36,33,13
2893,02 12 17,27,20,36,61,53,27,32,28,13
2894,03 12 17,31,30,35,7,17,30,28,25,12
2895,04 12 17,38,31,23,28,57,39,41,35,16
2896,05 12 17,46,38,46,64,63,44,48,43,23
2897,06 12 17,53,36,42,55,59,39,51,47,23
2898,07 12 17,46,40,41,47,20,16,42,39,25
2899,08 12 17,34,58,32,45,21,13,42,42,19
2900,09 12 17,32,32,33,31,23,35,34,29,16
2901,10 12 17,23,23,19,4,11,ND,29,22,ND
2902,11 12 17,35,30,14,10,5,17,44,31,ND
2903,12 12 17,37,28,19,44,9,35,46,31,16
2904,13 12 17,51,55,51,72,61,51,56,51,30
2905,14 12 17,51,50,45,72,54,53,52,36,31
2906,15 12 17,55,53,50,83,74,55,56,52,28
2907,16 12 17,53,52,51,88,58,54,56,48,30
2908,17 12 17,41,41,46,78,51,51,42,45,28
2909,18 12 17,43,46,42,75,57,52,47,44,28
2910,19 12 17,41,45,40,68,53,49,29,ND,28
2911,20 12 17,44,44,40,67,56,44,51,ND,23
2912,21 12 17,44,41,41,67,56,48,54,ND,5
2913,22 12 17,45,36,41,64,54,33,46,44,12
2914,23 12 17,44,35,37,64,54,45,43,42,ND
2915,24 12 17,35,28,32,64,57,35,31,31,ND
2916,25 12 17,24,18,21,56,51,21,22,26,ND
2917,26 12 17,27,23,28,24,54,22,31,ND,ND
2918,27 12 17,40,38,27,10,59,37,52,ND,ND
2919,28 12 17,28,25,25,22,53,28,34,ND,ND
2920,29 12 17,34,28,25,56,67,32,37,ND,ND
2921,30 12 17,37,27,32,59,73,37,37,ND,ND
2922,31 12 17,26,22,25,52,49,30,26,ND,ND
2923,01 1 18,ND,ND,ND,6,ND,ND,1,ND,ND
2924,02 1 18,27,19,27,56,13,19,27,ND,ND
2925,03 1 18,37,32,27,58,57,27,39,1,ND
2926,04 1 18,36,37,25,57,58,26,39,ND,ND
2927,05 1 18,34,38,17,59,10,24,32,0,ND
2928,06 1 18,51,46,20,72,12,44,43,1,ND
2929,07 1 18,45,39,26,71,57,46,40,ND,ND
2930,08 1 18,28,28,17,64,42,23,25,ND,ND
2931,09 1 18,ND,31,19,55,8,25,32,ND,ND
2932,10 1 18,34,28,21,22,55,33,35,0,ND
2933,11 1 18,52,47,32,55,74,56,50,40,ND
2934,12 1 18,58,54,28,58,82,60,56,43,9
2935,13 1 18,51,49,27,57,72,58,54,37,7
2936,14 1 18,39,33,21,53,62,49,38,25,6
2937,15 1 18,51,46,22,67,79,55,50,36,7
2938,16 1 18,43,ND,20,24,71,52,46,33,5
2939,17 1 18,54,16,20,23,69,51,52,34,6
2940,18 1 18,54,72,25,26,9,45,52,ND,7
2941,19 1 18,47,51,33,50,15,38,51,ND,6
2942,20 1 18,56,49,45,30,11,56,54,ND,7
2943,21 1 18,55,52,49,69,58,57,52,ND,9
2944,22 1 18,47,37,41,71,9,48,48,ND,9
2945,23 1 18,44,35,39,67,51,47,48,ND,8
2946,24 1 18,52,44,33,66,17,65,47,ND,11
2947,25 1 18,56,51,34,79,61,62,54,ND,11
2948,26 1 18,59,49,43,83,59,64,55,ND,12
2949,27 1 18,61,51,54,84,16,66,55,ND,12
2950,28 1 18,63,56,52,95,72,63,59,ND,14
2951,29 1 18,53,44,39,81,59,60,43,ND,11
2952,30 1 18,52,47,39,68,57,54,52,ND,11
2953,31 1 18,54,50,40,70,66,53,54,ND,12
2954,01 2 18,54,47,43,72,63,51,51,ND,11
2955,02 2 18,48,42,33,67,62,39,46,ND,10
2956,03 2 18,53,41,21,ND,64,39,49,ND,9
2957,04 2 18,44,33,30,ND,61,37,35,ND,9
2958,05 2 18,36,27,27,ND,12,28,31,ND,ND
2959,06 2 18,45,38,23,55,53,32,42,ND,ND
2960,07 2 18,48,40,24,52,54,ND,44,ND,ND
2961,08 2 18,44,33,35,60,57,ND,42,ND,ND
2962,09 2 18,35,33,36,67,55,ND,39,ND,15
2963,10 2 18,42,37,29,67,57,ND,40,ND,15
2964,11 2 18,35,30,17,ND,57,ND,30,ND,12
2965,12 2 18,36,28,27,ND,19,ND,33,ND,11
2966,13 2 18,55,40,34,81,18,ND,51,ND,16
2967,14 2 18,53,43,38,78,16,ND,51,ND,17
2968,15 2 18,46,35,28,73,68,ND,45,ND,14
2969,16 2 18,38,30,23,69,67,ND,37,26,11
2970,17 2 18,49,38,19,ND,66,ND,41,31,13
2971,18 2 18,43,29,23,ND,63,ND,35,23,12
2972,19 2 18,29,32,22,ND,55,ND,30,21,9
2973,20 2 18,42,34,25,ND,62,ND,43,27,14
2974,21 2 18,37,30,22,ND,16,ND,36,27,14
2975,22 2 18,38,37,22,ND,12,ND,35,28,15
2976,23 2 18,36,34,22,23,16,ND,38,24,10
2977,24 2 18,35,28,22,65,16,ND,33,20,9
2978,25 2 18,25,15,23,55,14,ND,25,17,6
2979,26 2 18,39,14,28,62,14,ND,35,26,13
2980,27 2 18,51,47,32,74,18,ND,43,30,13
2981,28 2 18,56,48,36,77,77,81,52,35,14
2982,01 3 18,56,48,41,81,69,65,52,0,13
2983,02 3 18,49,46,36,85,70,56,44,34,13
2984,03 3 18,57,52,35,86,90,69,55,36,14
2985,04 3 18,52,42,33,79,89,53,48,33,11
2986,05 3 18,49,39,26,73,78,50,43,29,13
2987,06 3 18,50,42,31,79,69,49,44,29,12
2988,07 3 18,58,52,44,88,85,50,52,38,14
2989,08 3 18,57,51,51,83,81,53,53,44,15
2990,09 3 18,54,46,48,90,69,45,51,43,14
2991,10 3 18,56,46,50,91,79,47,53,41,14
2992,11 3 18,57,45,39,91,75,51,53,41,16
2993,12 3 18,54,48,38,78,75,51,45,39,15
2994,13 3 18,54,52,39,71,70,54,45,41,14
2995,14 3 18,53,54,43,85,73,54,53,36,15
2996,15 3 18,54,52,46,80,75,54,53,44,16
2997,16 3 18,65,54,38,94,97,53,59,49,18
2998,17 3 18,61,51,42,95,92,57,57,45,17
2999,18 3 18,54,50,35,89,84,54,47,32,16
3000,19 3 18,44,58,26,85,73,41,37,29,10
3001,20 3 18,44,44,26,87,73,37,38,26,10
3002,21 3 18,59,56,36,95,93,52,59,40,14
3003,22 3 18,52,49,41,98,79,51,51,38,13
3004,23 3 18,52,14,36,96,70,49,47,35,13
3005,24 3 18,53,18,34,98,79,51,47,34,14
3006,25 3 18,62,18,37,99,129,70,55,40,14
3007,26 3 18,44,15,28,92,70,50,41,31,11
3008,27 3 18,44,19,24,90,64,45,40,32,10
3009,28 3 18,55,42,29,96,11,49,52,40,12
3010,29 3 18,53,38,39,98,62,56,48,37,14
3011,30 3 18,39,34,35,93,60,46,32,30,11
3012,31 3 18,28,ND,21,ND,58,25,25,20,7
3013,01 4 18,29,4,22,ND,52,29,26,20,7
3014,02 4 18,34,25,15,12,58,29,31,24,8
3015,03 4 18,44,35,21,79,64,35,38,31,10
3016,04 4 18,43,35,17,89,69,ND,40,30,9
3017,05 4 18,58,46,20,91,84,58,55,43,13
3018,06 4 18,43,33,16,79,60,31,41,30,8
3019,07 4 18,54,44,22,85,62,52,47,36,13
3020,08 4 18,51,41,25,85,63,53,44,32,13
3021,09 4 18,45,38,31,94,68,48,42,34,12
3022,10 4 18,43,41,27,92,69,ND,41,31,10
3023,11 4 18,47,44,22,82,81,49,47,36,10
3024,12 4 18,45,35,22,75,73,45,40,31,9
3025,13 4 18,60,54,25,84,91,60,53,43,16
3026,14 4 18,47,36,23,80,70,44,41,30,10
3027,15 4 18,51,45,29,89,75,54,46,38,12
3028,16 4 18,44,37,29,86,68,44,35,33,11
3029,17 4 18,57,41,29,85,85,54,48,37,13
3030,18 4 18,57,49,30,98,83,ND,55,48,14
3031,19 4 18,63,51,45,126,84,ND,58,68,ND
3032,20 4 18,56,ND,34,92,81,49,53,58,ND
3033,21 4 18,61,ND,41,104,13,59,55,64,28
3034,22 4 18,58,ND,45,104,14,46,52,60,25
3035,23 4 18,47,ND,30,86,12,34,40,49,18
3036,24 4 18,52,ND,28,80,84,41,47,46,19
3037,25 4 18,54,ND,23,86,79,46,48,49,22
3038,26 4 18,58,ND,34,99,85,49,49,45,23
3039,27 4 18,53,ND,27,81,73,47,46,47,21
3040,28 4 18,54,ND,23,81,73,38,47,40,ND
3041,29 4 18,55,ND,21,90,88,40,50,41,ND
3042,30 4 18,56,ND,34,84,14,45,46,43,ND
3043,01 5 18,53,ND,35,93,16,38,42,46,ND
3044,02 5 18,51,ND,27,35,14,43,47,38,ND
3045,03 5 18,51,15,28,23,11,42,49,40,21
3046,04 5 18,57,14,26,29,12,42,52,40,22
3047,05 5 18,50,17,28,ND,80,32,45,37,16
3048,06 5 18,47,9,23,ND,74,38,40,41,21
3049,07 5 18,33,ND,13,ND,73,21,32,27,12
3050,08 5 18,43,ND,14,22,75,22,42,29,13
3051,09 5 18,10,ND,21,27,71,27,52,38,17
3052,10 5 18,11,ND,ND,28,65,26,40,36,16
3053,11 5 18,11,ND,27,90,74,38,51,45,22
3054,12 5 18,11,ND,28,85,71,43,48,40,21
3055,13 5 18,3,ND,23,81,64,40,44,34,21
3056,14 5 18,ND,ND,18,80,65,32,30,31,16
3057,15 5 18,ND,ND,19,81,69,32,39,36,17
3058,16 5 18,9,ND,25,71,69,45,46,37,21
3059,17 5 18,58,ND,23,55,79,49,57,1,24
3060,18 5 18,51,ND,27,24,73,46,53,0,19
3061,19 5 18,53,ND,21,63,79,38,49,1,17
3062,20 5 18,52,ND,17,62,76,16,45,ND,14
3063,21 5 18,41,ND,15,60,52,10,37,0,16
3064,22 5 18,55,14,27,ND,ND,42,53,1,23
3065,23 5 18,54,9,22,ND,62,34,53,38,17
3066,24 5 18,52,21,20,ND,85,46,56,43,ND
3067,25 5 18,53,43,26,24,68,42,53,44,ND
3068,26 5 18,52,11,27,60,75,41,49,39,ND
3069,27 5 18,47,11,18,62,68,31,42,30,ND
3070,28 5 18,27,ND,13,54,50,ND,24,20,ND
3071,29 5 18,54,ND,20,57,81,56,52,39,ND
3072,30 5 18,49,44,23,61,79,35,49,36,ND
3073,31 5 18,55,54,ND,ND,87,58,54,45,ND
3074,01 6 18,50,41,10,ND,75,35,48,37,ND
3075,02 6 18,57,47,ND,31,87,49,54,45,ND
3076,03 6 18,53,40,ND,69,93,43,48,39,ND
3077,04 6 18,44,35,ND,63,73,36,34,33,ND
3078,05 6 18,51,35,ND,72,70,41,47,40,ND
3079,06 6 18,48,36,22,70,73,43,49,ND,ND
3080,07 6 18,43,34,14,54,68,40,45,ND,ND
3081,08 6 18,52,40,19,73,72,50,51,36,ND
3082,09 6 18,55,44,47,79,84,54,51,39,ND
3083,10 6 18,55,35,23,78,80,43,41,35,ND
3084,11 6 18,34,26,14,ND,75,25,27,23,ND
3085,12 6 18,42,28,22,ND,59,26,42,ND,ND
3086,13 6 18,45,36,35,87,69,39,48,1,ND
3087,14 6 18,52,47,40,101,84,51,48,40,ND
3088,15 6 18,52,43,28,86,78,46,51,37,ND
3089,16 6 18,52,41,40,89,77,45,52,40,ND
3090,17 6 18,51,41,40,90,76,48,45,41,ND
3091,18 6 18,54,39,41,85,75,51,43,44,ND
3092,19 6 18,56,47,35,82,78,55,52,43,ND
3093,20 6 18,49,37,31,78,70,46,46,34,ND
3094,21 6 18,51,ND,36,84,67,43,48,43,ND
3095,22 6 18,64,ND,42,87,79,65,55,45,ND
3096,23 6 18,61,43,51,95,72,56,53,45,ND
3097,24 6 18,47,28,27,80,59,47,41,36,ND
3098,25 6 18,49,37,30,82,60,39,41,35,ND
3099,26 6 18,56,48,29,74,76,46,53,36,ND
3100,27 6 18,52,44,38,77,70,57,52,34,ND
3101,28 6 18,40,31,11,74,9,30,40,0,ND
3102,29 6 18,34,32,15,81,54,35,43,23,ND
3103,30 6 18,32,31,9,78,52,35,43,26,ND
3104,01 7 18,41,31,20,85,57,37,40,34,ND
3105,02 7 18,28,26,19,75,46,29,30,24,ND
3106,03 7 18,34,31,26,86,38,35,41,31,ND
3107,04 7 18,49,45,39,92,66,54,49,38,ND
3108,05 7 18,55,45,43,96,72,55,55,47,ND
3109,06 7 18,54,44,43,93,66,52,53,46,ND
3110,07 7 18,52,45,51,98,65,52,53,42,ND
3111,08 7 18,48,43,36,98,71,51,49,35,ND
3112,09 7 18,43,44,43,97,65,50,46,37,ND
3113,10 7 18,47,45,48,98,63,51,51,37,ND
3114,11 7 18,40,38,29,91,55,35,45,31,ND
3115,12 7 18,52,47,49,91,21,51,54,40,ND
3116,13 7 18,51,46,43,96,63,46,54,42,ND
3117,14 7 18,51,43,45,88,64,50,54,38,ND
3118,15 7 18,39,37,32,80,53,42,41,34,ND
3119,16 7 18,36,36,24,70,52,37,41,27,ND
3120,17 7 18,46,42,38,85,68,54,47,31,ND
3121,18 7 18,44,41,40,90,65,59,48,36,ND
3122,19 7 18,42,47,36,85,58,49,48,34,ND
3123,20 7 18,44,43,47,76,52,34,49,40,ND
3124,21 7 18,36,33,36,68,48,35,39,33,ND
3125,22 7 18,34,33,44,66,53,36,40,35,ND
3126,23 7 18,42,48,34,66,57,45,46,34,ND
3127,24 7 18,39,38,36,64,58,42,43,27,ND
3128,25 7 18,47,46,28,76,85,57,53,34,ND
3129,26 7 18,42,35,ND,79,69,49,43,31,ND
3130,27 7 18,61,52,51,ND,95,76,51,36,ND
3131,28 7 18,56,38,37,ND,73,43,49,33,ND
3132,29 7 18,41,26,33,ND,57,37,42,29,ND
3133,30 7 18,32,27,33,ND,53,29,35,25,ND
3134,31 7 18,30,23,17,18,50,23,34,21,ND
3135,01 8 18,51,29,26,75,54,33,46,35,ND
3136,02 8 18,46,31,28,82,61,36,48,33,ND
3137,03 8 18,47,32,36,74,64,46,51,38,ND
3138,04 8 18,42,27,22,65,56,38,42,27,ND
3139,05 8 18,29,20,19,ND,49,29,30,21,ND
3140,06 8 18,48,36,29,32,16,52,47,35,ND
3141,07 8 18,47,36,ND,82,19,46,48,38,ND
3142,08 8 18,47,34,ND,78,16,44,50,37,ND
3143,09 8 18,51,35,ND,81,15,50,51,37,ND
3144,10 8 18,54,42,46,80,13,56,55,41,ND
3145,11 8 18,58,52,38,78,60,61,56,45,ND
3146,12 8 18,58,50,42,ND,57,51,56,43,ND
3147,13 8 18,48,32,44,ND,56,44,49,43,ND
3148,14 8 18,48,28,29,79,61,39,49,42,ND
3149,15 8 18,48,33,25,77,74,44,47,36,ND
3150,16 8 18,57,44,36,88,87,69,59,48,ND
3151,17 8 18,58,47,31,94,89,68,60,51,ND
3152,18 8 18,56,46,55,102,80,61,55,53,ND
3153,19 8 18,53,29,47,85,70,54,48,51,ND
3154,20 8 18,47,30,40,82,67,59,40,49,ND
3155,21 8 18,40,33,ND,85,64,52,41,1,ND
3156,22 8 18,51,34,ND,90,73,54,51,0,ND
